"name","rating","sum"
"Action","PG-13","2430.79"
"Action","PG-13","2430.79"
"Action","PG-13","2430.79"
"Action","PG-13","2430.79"
"Action","PG-13","2430.79"
"Action","PG-13","2430.79"
"Action","PG-13","2430.79"
"Action","PG-13","2430.79"
"Action","PG-13","2430.79"
"Action","PG-13","2430.79"
"Action","PG-13","2430.79"
"Action","PG-13","2430.79"
"Action","PG-13","2430.79"
"Action","PG-13","2430.79"
"Action","PG-13","2430.79"
"Action","PG-13","2430.79"
"Action","PG-13","2430.79"
"Action","PG-13","2430.79"
"Action","PG-13","2430.79"
"Action","PG-13","2430.79"
"Action","PG-13","2430.79"
"Action","PG-13","2430.79"
"Action","PG-13","2430.79"
"Action","PG-13","2430.79"
"Action","PG-13","2430.79"
"Action","PG-13","2430.79"
"Action","PG-13","2430.79"
"Action","PG-13","2430.79"
"Action","PG-13","2430.79"
"Action","PG-13","2430.79"
"Action","PG-13","2430.79"
"Action","PG-13","2430.79"
"Action","PG-13","2430.79"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","R","3583.13"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Action","NC-17","3951.84"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
"Animation","G","887.72"
